7873732,0
7874368,0
7875012,0
7875652,0
7876292,0
7876936,0
7877568,0
7878212,0
7878852,0
7879492,0
7880136,0
7880776,0
7881412,0
7882056,0
7882692,1
7883336,1
7883980,1
7884612,1
7885256,1
7885896,1
7886536,1
7887180,0
7887812,1
7888456,1
7889100,1
7889736,0
7890380,1
7891024,1
7891656,0
7892300,1
7892940,0
7893580,1
7894224,0
7894856,1
7895500,0
7896144,1
7896780,1
7897424,0
7898060,1
7898700,1
7899344,1
7899984,0
7900624,1
7901268,0
7901900,1
7902544,1
7903184,0
7903820,1
7904468,1
7905104,1
7905744,0
7906388,0
7907028,1
7907668,0
7908304,1
7908948,0
7909588,1
7910228,0
7910864,1
7911512,1
7912148,0
7912788,1
7913428,0
7914072,1
7914712,0
7915348,1
7915992,0
7916632,1
7917272,1
7917916,0
7918548,1
7919192,0
7919832,1
7920472,0
7921116,0
7921756,1
7922392,1
7923036,1
7923672,0
7924316,1
7924960,0
7925592,1
7926236,1
7926876,0
7927516,1
7928160,1
7928792,1
7929436,0
7930080,1
7930712,1
7931360,0
7932004,1
7932636,1
7933280,1
7933920,0
7934560,1
7935204,0
7935836,0
7936480,1
7937124,0
7937756,1
7938404,0
7939040,1
7939680,0
7940324,0
7940964,1
7941604,0
7942248,1
7942880,0
7943524,1
7944164,0
7944800,1
7945448,0
7946084,0
7946724,1
7947368,0
7948008,1
7948648,0
7949284,1
7949928,0
7950568,0
7951208,1
7951844,0
7952492,1
7953128,0
7953768,1
7954408,1
7955052,1
7955692,1
7956328,1
7956972,1
7957612,1
7958252,1
7958888,1
7959528,1
7960172,1
7960812,1
7961452,0
7962096,1
7962736,1
7963372,1
7964016,0
7964648,1
7965296,0
7965940,0
7966572,1
7967216,0
7967856,1
7968496,0
7969140,1
7969772,0
7970416,1
7971060,1
7971692,1
7972340,1
7972984,0
7973616,1
7974260,1
7974892,1
7975540,1
7976184,0
7976816,1
7977460,0
7978104,1
7978736,0
7979384,1
7980020,1
7980660,0
7981304,1
7981944,0
7982584,1
7983228,0
7983860,1
7984504,0
7985144,1
7985780,1
7986428,0
7987064,1
7987704,0
7988348,1
7988988,0
7989628,1
7990264,0
7990908,0
7991548,1
7992188,0
7992824,1
7993472,0
7994108,1
7994748,0
7995388,0
7996032,1
7996672,0
7997308,1
7997952,0
7998592,1
7999232,0
7999868,1
8000508,1
8001152,0
8001792,1
8002432,0
8003076,1
8003712,0
8004352,1
8004996,0
8005628,0
8006276,1
8006920,0
8007552,1
8008196,0
8008836,1
8009476,0
8010120,1
8010756,1
8011396,0
8012040,1
8012672,0
8013320,1
8013964,0
8014596,1
8015240,0
8015880,0
8016520,1
8017164,0
8017796,1
8018440,0
8019084,1
8019716,0
8020364,0
8021008,1
8021640,0
8022284,1
8022924,0
8023564,1
8024208,0
8024840,1
8025484,1
8026128,0
8026760,1
8027408,0
8028044,1
8028684,0
8029328,1
8029968,0
8030608,1
8031252,1
8031884,0
8032528,1
8033168,0
8033804,1
8034452,0
8035088,0
8035728,1
8036372,1
8037012,1
8037648,0
8038288,1
8038932,1
8039572,1
8040212,1
8040848,1
8041496,1
8042132,0
8042772,1
8043412,1
8044056,1
8044692,1
8045332,1
8045976,1
8046616,1
8047256,1
8047892,1
8048532,1
8049176,1
8049816,1
8050456,1
8051100,1
8051736,1
8052376,1
8053020,0
8053652,1
8054300,0
8054944,0
8055576,1
8056220,0
8056860,1
8057500,0
8058144,1
8058776,0
8059420,1
8060064,1
8060696,0
8061344,1
8061988,0
8062620,1
8063264,0
8063904,1
8064544,1
8065188,0
8065820,1
8066464,0
8067108,1
8067740,0
8068388,1
8069024,0
8069664,1
8070308,1
8070948,0
8071584,1
8072232,0
8072864,1
8073508,0
8074148,1
8074784,0
8075432,0
8076068,1
8076708,0
8077352,1
8077992,0
8078628,1
8079268,0
8079912,0
8080552,1
8081192,0
8081828,1
8082476,0
8083112,1
8083752,0
8084392,1
8085036,1
8085672,0
8086312,1
8086956,0
8087596,1
8088236,0
8088872,1
8089512,0
8090156,0
8090796,1
8091436,0
8092080,1
8092716,0
8093356,1
8094000,0
8094632,0
8095280,1
8095924,0
8096556,1
8097200,0
8097840,1
8098476,0
8099124,1
8099756,1
8100400,0
8101044,1
8101676,0
8102324,1
8102968,0
8103600,1
8104244,0
8104876,0
8105520,1
8106168,0
8106800,1
8107444,0
8108088,1
8108720,0
8109368,1
8110004,1
8110644,1
8111288,1
8111928,0
8112564,1
8113212,0
8113844,1
8114488,0
8115128,0
8115764,1
8116412,0
8117048,1
8117688,0
8118332,1
8118972,0
8119608,1
8120248,1
8120888,1
8121532,1
8122172,1
8122808,1
8123456,1
8124092,1
8124732,1
8125372,1
8126016,1
8126652,1
8127292,1
8127936,1
8128576,1
8129216,1
