6588504,0
6589516,0
6590528,0
6591540,0
6592552,0
6593568,0
6594580,0
6595592,0
6596596,0
6597608,1
6598620,1
6599632,1
6600644,1
6601656,0
6602664,1
6603676,0
6604688,1
6605700,1
6606712,1
6607724,1
6608736,0
6609748,0
6610756,0
6611768,0
6612780,1
6613792,1
6614804,1
6615816,1
6616828,1
6617840,0
6618852,1
6619864,0
6620876,0
6621888,0
6622900,1
6623912,1
6624924,1
6625936,1
6626948,0
6627960,0
6628972,0
6629984,0
6630996,1
6632008,0
6633020,1
6634032,1
6635044,1
6636056,1
6637068,1
6638080,0
6639092,0
6640104,0
6641116,0
6642128,1
6643140,1
6644152,1
6645164,1
6646176,0
6647188,1
6648200,0
6649212,0
6650224,0
6651236,0
6652248,1
6653260,1
6654272,1
6655284,1
6656300,0
6657308,0
6658320,0
6659328,0
6660340,0
6661352,1
6662364,1
6663376,1
6664384,1
6665396,0
6666408,0
6667420,0
6668432,1
6669444,1
6670452,1
6671464,1
6672476,1
6673488,1
6674500,1
6675512,1
6676524,1
6677536,1
6678548,1
6679564,0
6680572,0
6681580,1
6682596,0
6683604,0
6684616,1
6685628,1
6686640,1
6687652,1
6688664,0
6689676,1
6690688,0
6691700,0
6692712,1
6693724,0
6694736,1
6695748,1
6696760,1
6697772,1
6698784,1
6699796,0
6700808,0
6701820,0
6702832,0
6703844,1
6704856,1
6705868,1
6706880,1
6707892,0
6708904,0
6709916,0
6710928,0
6711944,0
6712956,1
6713968,1
6714980,1
6715992,1
6717008,0
6718020,0
6719032,0
6720044,0
6721056,0
6722068,0
6723076,1
6724088,1
6725100,1
6726112,1
6727124,0
6728136,0
6729144,0
6730156,0
6731168,0
6732180,1
6733192,1
6734204,1
6735216,1
6736228,0
6737240,0
6738252,0
6739264,0
6740276,0
6741288,1
6742296,1
6743312,1
6744324,1
6745332,0
6746348,0
6747360,0
6748372,1
6749384,0
6750396,1
6751408,1
6752420,1
6753432,1
6754444,0
6755456,0
6756468,0
6757484,1
6758496,0
6759504,1
6760516,1
6761528,1
6762540,1
6763552,1
6764568,1
6765580,1
6766588,1
6767600,1
6768612,1
6769624,0
6770632,0
6771644,0
6772656,0
6773668,1
6774680,1
6775692,1
6776704,1
6777720,0
6778732,0
6779744,0
6780756,1
6781768,0
6782780,0
6783792,1
6784808,1
6785816,1
6786828,1
6787840,0
6788852,0
6789864,0
6790876,0
6791888,0
6792900,1
6793912,1
6794924,1
6795936,1
6796952,0
6797964,0
6798976,0
6799988,0
6801000,0
6802012,1
6803024,1
6804036,1
6805048,1
6806060,0
6807072,0
6808080,0
6809092,0
6810104,0
6811116,1
6812128,1
6813140,1
6814152,1
6815164,0
6816176,0
6817188,0
6818200,0
6819212,0
6820224,0
6821236,1
6822248,1
6823260,1
6824272,1
6825284,0
6826296,0
6827308,1
6828320,0
6829332,0
6830344,1
6831356,1
6832372,1
6833384,1
6834396,0
6835408,0
6836420,1
6837432,1
6838444,1
6839456,1
6840472,1
6841484,1
6842496,1
6843508,1
6844520,1
6845532,1
6846544,1
6847564,1
6848576,1
6849588,1
6850600,1
6851612,1
6852624,1
6853636,1
6854644,1
6855656,1
6856668,1
6857680,1
6858692,1
6859708,1
6860720,1
6861732,1
6862744,1
6863756,1
6864772,1
6865784,1
6866796,1
6867808,1
6868820,1
6869832,1
6870844,1
6871856,1
6872872,1
6873884,1
6874896,1
6875908,1
6876920,1
6877936,1
6878948,1
6879960,1
6880976,1
6881988,1
6883000,1
6884012,1
6885020,1
6886032,1
6887044,1
6888056,1
6889068,1
6890080,1
6891092,1
6892104,1
6893116,1
6894128,1
6895140,1
6896152,1
6897164,1
6898176,1
6899188,1
6900204,1
6901216,1
6902228,1
6903240,1
6904252,1
6905264,1
6906276,1
6907292,1
6908304,1
6909316,1
6910328,1
6911344,1
6912356,1
6913368,1
6914380,1
6915392,1
6916404,1
6917416,1
6918428,1
6919440,1
6920452,1
6921464,1
6922476,1
6923488,1
6924500,1
6925512,1
6926524,1
6927536,1
6928548,1
6929568,1
6930580,1
6931592,1
6932604,1
6933616,1
6934628,1
6935640,1
6936652,1
6937668,1
6938680,1
6939692,1
6940704,1
6941716,1
6942728,1
6943736,1
6944748,1
6945760,1
6946772,1
6947784,1
6948800,1
6949812,1
6950824,1
6951836,1
6952848,1
6953864,1
6954876,1
6955888,1
6956900,1
6957916,1
6958928,1
6959940,1
6960956,1
6961968,1
6962984,1
6963996,1
6965008,1
6966020,1
6967032,1
6968044,1
6969056,1
6970068,1
6971080,1
6972092,1
6973104,1
6974116,1
6975128,1
6976140,1
6977152,1
6978164,1
6979176,1
6980188,1
6981200,1
6982212,1
6983224,1
6984240,1
6985248,1
6986264,1
6987272,1
6988288,1
6989300,1
6990312,1
6991324,1
6992336,1
