310068516,0
310069980,0
310071448,0
310072912,0
310074384,0
310075852,0
310077312,1
310078788,1
310080248,1
310081720,1
310083180,1
310084652,1
310086112,0
310087576,1
310089048,0
310090508,0
310091980,1
310093444,1
310094916,0
310096376,1
310097844,1
310099308,0
310100776,0
310102244,1
310103716,0
310105180,0
310106648,1
310108112,1
310109580,0
310111044,1
310112512,1
310113980,0
310115448,0
310116916,1
310118376,1
310119852,0
310121312,1
310122784,1
310124248,1
310125720,0
310127180,1
310128656,0
310130116,0
310131576,1
310133052,1
310134512,0
310135992,1
310137452,1
310138928,0
310140388,0
310141856,1
310143324,1
310144792,0
310146260,1
310147728,1
310149196,1
310150664,1
310152124,1
310153596,1
310155060,1
310156528,0
310157996,0
310159464,1
310160928,1
310162388,0
310163860,1
310165324,1
310166796,1
310168256,0
310169732,1
310171192,0
310172668,1
310174132,1
310175600,1
310177068,0
310178532,1
310180004,1
310181464,0
310182936,0
310184400,1
310185864,1
310187332,0
310188800,1
310190268,1
310191736,0
310193204,0
310194672,1
310196132,0
310197608,0
310199068,1
310200536,1
310202004,0
310203472,1
310204940,1
310206400,0
310207872,0
310209336,1
310210816,1
310212276,0
310213748,1
310219252,0
310220720,1
310222192,0
310223656,0
310225128,1
310226592,1
310228064,1
310229524,0
310230992,1
310232460,1
310233928,0
310235396,1
310236864,1
310238332,1
310239800,1
310241272,1
310242748,1
310244208,1
310245680,0
310247144,1
310248616,1
310250084,0
310251552,0
310253016,1
310254480,1
310255952,1
310257416,1
310258892,1
310260352,0
310261828,0
310263288,1
310264756,0
310266224,0
310267696,1
310269168,1
310270636,0
310272104,1
310273564,1
310275032,0
310276500,0
310277964,1
310279432,1
310280900,0
310282368,1
310283836,1
310285300,0
310286772,0
310288232,1
310289708,0
310291168,0
310292644,1
310294104,1
310295572,0
310297040,1
310298500,1
310299972,0
310301436,0
310302912,1
310304372,1
310305848,0
310307308,1
310308776,1
310310244,0
310311712,1
310313180,1
310314648,1
310316116,1
310317580,1
310319048,1
310320516,1
310321980,1
310323448,1
310324916,1
310326388,1
310327852,1
310329316,1
310330788,1
310332252,1
310333724,1
310335188,1
310336660,1
310338128,1
310339600,1
310341060,1
310342524,1
310343996,1
310345456,1
310346928,1
310348392,1
310349864,1
310351328,1
310352796,1
310354264,1
310355732,1
310357200,1
310358664,1
310360132,1
310361600,1
310363060,1
310364528,1
