224989984,0
224991452,0
224992920,0
224994384,0
224995852,0
224997312,0
224998784,1
225000244,1
225001716,1
225003176,0
225004644,1
225006112,1
225007576,0
225009048,1
225010508,1
225011980,0
225013440,0
225014920,1
225016380,0
225017852,1
225019320,1
225020792,0
225022264,0
225023728,1
225025196,1
225026660,0
225028128,0
225029588,1
225031052,0
225032520,1
225033992,1
225035456,1
225036924,0
225038388,1
225039856,1
225041316,0
225042788,0
225044248,1
225045720,1
225047180,0
225048648,1
225050112,1
225051572,0
225053048,0
225054508,1
225055980,0
225057440,0
225058912,1
225060376,1
225061840,0
225063308,0
225064780,1
225066244,0
225067712,0
225069180,1
225070640,1
225072108,1
225073572,1
225075040,1
225076508,1
225077972,1
225079440,0
225080904,0
225082380,1
225083844,0
225085304,0
225086776,1
225088236,1
225089708,0
225091168,1
225092636,1
225094104,0
225095564,0
225097036,1
225098496,0
225099968,0
225101428,1
225102908,1
225104368,0
225105832,0
225107300,1
225108768,0
225110236,0
225111704,1
225113172,1
225114640,0
225116104,0
225117572,1
225119040,0
225120508,0
225121972,1
225123440,0
225124912,0
225126372,1
225127844,1
225129304,0
225130776,0
225132240,1
225133720,0
225135180,0
225138684,0
225140156,1
225141616,0
225143088,0
225144548,1
225146028,1
225147488,0
225148960,0
225150420,1
225151888,1
225153356,0
225154824,1
225156296,1
225157760,0
225159228,1
225160696,1
225162156,1
225163624,1
225165088,1
225166556,0
225168024,1
225169488,0
225170956,0
225172416,1
225173892,0
225175352,0
225176832,1
225178292,1
225179764,0
225181224,0
225182692,1
225184160,0
225185620,0
225187092,1
225188556,1
225190032,0
225191492,0
225192976,1
225194436,0
225195904,0
225197376,1
225198840,0
225200308,0
225201776,1
225203244,1
225204708,0
225206168,0
225207636,1
225209104,0
225210572,0
225212036,1
225213504,1
225214972,0
225216436,0
225217908,1
225219368,0
225220840,0
225222300,1
225223776,1
225225236,0
225226704,1
225228172,1
225229632,0
225231112,0
225232572,1
225234044,1
225235508,1
225236976,1
225238440,1
225239908,1
225241376,1
225242844,1
225244312,1
225245780,1
225247252,1
225248716,1
225250180,1
225251648,1
225253116,1
225254584,1
225256056,1
225257520,1
225258988,1
225260452,1
225261924,1
225263388,1
225264860,1
225266324,1
225267796,1
225269264,1
225270728,1
225272196,1
225273656,1
225275132,1
225276592,1
225278068,1
225279532,1
225281000,1
225282464,1
225283928,1
