49182804,0
49184228,0
49185648,0
49187076,0
49188500,0
49189924,0
49191352,1
49192772,1
49194204,1
49195624,0
49197052,1
49198484,1
49199904,1
49201336,0
49202756,0
49204184,1
49205608,1
49207028,1
49208460,0
49209880,1
49211304,1
49212728,1
49214156,0
49215580,1
49217008,1
49218432,0
49219856,0
49221280,1
49222708,0
49224132,0
49225552,1
49226980,1
49228404,0
49229840,0
49231264,1
49232684,1
49234116,0
49235536,0
49236956,1
49238388,1
49239808,0
49241244,1
49242664,1
49244088,1
49245516,0
49246936,0
49248368,1
49249788,1
49251212,0
49252636,0
49254056,1
49255488,1
49256908,0
49258340,0
49259764,1
49261192,1
49262616,1
49264036,1
49265468,1
49266892,1
49268320,1
49269744,1
49271176,0
49272596,0
49274024,1
49275448,0
49276872,0
49278304,0
49279724,1
49281156,1
49282576,0
49283996,1
49285432,1
49286848,1
49288280,0
49289700,1
49291124,1
49292552,0
49293972,0
49295404,1
49296824,1
49298248,0
49299672,0
49301092,1
49302524,1
49303948,0
49305376,0
49306804,1
49308228,1
49309648,0
49311080,0
49312504,1
49313932,1
49315356,0
49316776,0
49318208,1
49319632,1
49321056,0
49322480,0
49323900,1
49329372,0
49330792,1
49332232,0
49333652,0
49335072,1
49336504,1
49337924,0
49339348,0
49340776,1
49342204,1
49343632,1
49345052,0
49346480,1
49347904,1
49349332,1
49350756,0
49352184,1
49353604,1
49355032,1
49356460,1
49357884,1
49359312,1
49360732,1
49362164,1
49363584,0
49365008,0
49366436,1
49367860,1
49369292,0
49370712,0
49372136,1
49373564,1
49374984,0
49376416,0
49377836,1
49379264,1
49380688,0
49382116,0
49383540,1
49384964,0
49386388,0
49387816,1
49389240,1
49390668,0
49392088,0
49393516,1
49394948,1
49396372,0
49397800,0
49399228,1
49400652,1
49402076,0
49403504,0
49404932,1
49406360,1
49407780,0
49409216,0
49410636,1
49412056,1
49413492,0
49414912,0
49416344,1
49417764,1
49419192,1
49420620,0
49422040,1
49423472,1
49424892,0
49426320,0
49427748,1
49429172,1
49430600,1
49432020,1
49433448,1
49434872,1
49436300,1
49437728,1
49439156,1
49440576,1
49442000,1
49443428,1
49444852,1
49446284,1
49447704,1
49449136,1
49450556,1
49451976,1
49453412,1
49454832,1
49456264,1
49457684,1
49459112,1
49460540,1
49461960,1
49463392,1
49464812,1
49466240,1
49467664,1
49469084,1
49470520,1
